@relation var5_norm_balanced

@attribute pacmanDirec {West,East,North,South,Stop}
@attribute pacmanXpos numeric
@attribute pacmanYpos numeric
@attribute LivingGhost1 {False,True}
@attribute LivingGhost2 {False,True}
@attribute LivingGhost3 {False,True}
@attribute LivingGhost4 {False,True}
@attribute ghost1XPos numeric
@attribute ghost1YPos numeric
@attribute ghost2XPos numeric
@attribute ghost2YPos numeric
@attribute ghost3XPos numeric
@attribute ghost3YPos numeric
@attribute ghost4XPos numeric
@attribute ghost4YPos numeric
@attribute ghost1Dist numeric
@attribute ghost2Dist numeric
@attribute ghost3Dist numeric
@attribute ghost4Dist numeric
@attribute action {West,East,North,South,Stop}

@data
East,0.625,0.85,False,True,False,False,0,0.071429,0.941176,0.9,0.208333,0,0.227273,0,0.939394,0.1875,0,0,East
North,0.416667,0.25,True,False,True,True,0.857143,0.357143,0.058824,0,0.75,0.666667,0.909091,0.285714,0.060606,0,0.565217,0.352941,East
North,0,0.4,False,True,True,False,0,0,0.176471,0.25,0.125,0.6,0.181818,0,0,0.4375,0.173913,0,East
East,0.416667,0.25,True,True,True,True,0.857143,0.857143,0.588235,0.75,0.541667,0.8,0.545455,0.857143,0.272727,0.6875,0.434783,0.323529,East
West,0.375,0.6,False,False,True,True,0,0,0.058824,0,0.541667,0.8,0.636364,0.857143,0,0,0.173913,0.205882,East
East,0.5,0.3,False,False,True,True,0,0,0.058824,0,0.75,0.733333,0.863636,0.571429,0,0,0.478261,0.323529,East
East,0.458333,0.7,True,True,True,True,0.642857,0.857143,0.647059,0.6,0.541667,0.8,0.636364,0.857143,0.121212,0.1875,0.173913,0.205882,East
East,0.791667,0.4,False,False,True,True,0,0,0.058824,0,0.833333,0.533333,1,0.928571,0,0,0.043478,0.294118,East
North,0.625,0.4,False,False,True,True,0,0,0.058824,0,0.708333,0.533333,0.909091,0.142857,0,0,0.086957,0.352941,East
East,0.583333,0.3,False,False,False,True,0,0,0.058824,0,0.166667,0,0.909091,0.785714,0,0,0,0.352941,East
East,0.666667,0.85,False,True,False,False,0,0,0.941176,0.95,0.166667,0,0.272727,0,0,0.1875,0,0,East
East,0.75,0.6,False,False,True,True,0,0,0.058824,0,1,0.933333,0.909091,1,0,0,0.347826,0.205882,East
East,0.375,0.25,True,True,True,True,0.642857,0.857143,0.764706,0.75,0.583333,1,0.636364,0.857143,0.212121,0.9375,0.652174,0.411765,East
East,0.75,0.2,False,False,True,True,0,0,0.058824,0,0.875,0.733333,0.909091,0.785714,0,0,0.434783,0.294118,East
East,0.708333,0.6,False,False,True,True,0,0,0.058824,0,1,0.933333,0.909091,0.928571,0,0,0.391304,0.205882,East
East,0.416667,0.6,False,False,True,True,0,0,0.058824,0,0.541667,0.8,0.636364,0.857143,0,0,0.130435,0.176471,East
North,0.291667,0.7,True,True,True,True,0.642857,0.857143,0.647059,0.6,0.541667,0.8,0.636364,0.857143,0.121212,0.4375,0.347826,0.323529,East
East,0.25,0.4,False,False,True,True,0,0,0.058824,0,0.875,0.666667,0.909091,1,0,0,0.73913,0.617647,East
East,0.25,0.5,True,True,True,True,0.571429,0.214286,0.411765,0.45,0.75,0.733333,0.772727,0.571429,0.272727,0.1875,0.565217,0.470588,East
North,0.291667,0.7,True,True,True,True,0.642857,0.857143,0.647059,0.6,0.541667,0.8,0.636364,0.857143,0.121212,0.4375,0.347826,0.323529,East
South,0.416667,0.15,True,True,True,True,0.714286,0.285714,0.588235,0.2,0.75,0.666667,0.863636,0.357143,0.030303,0.125,0.652174,0.382353,East
East,0.791667,0.3,False,False,True,True,0,0,0.058824,0,0.75,0.733333,0.863636,0.571429,0,0,0.26087,0.117647,East
East,0.583333,0.3,False,False,True,True,0,0,0.058824,0,0.75,0.733333,0.863636,0.571429,0,0,0.391304,0.264706,East
East,0.916667,0.65,False,False,True,True,0,0,0.058824,0,0.958333,0.8,0.954545,0.928571,0,0,0.086957,0.058824,East
North,0.333333,0.25,True,True,True,True,0.642857,0.857143,0.647059,0.6,0.541667,0.8,0.636364,0.857143,0.242424,0.6875,0.521739,0.441176,East
East,0.458333,0.3,False,False,True,True,0,0,0.058824,0,0.583333,0.4,0.954545,0.857143,0,0,0.130435,0.529412,East
